Ano;Escola;RA;Ofício Sisconep;Mês de indicação;GND;Valor Indicado;Valor empenhado;Valor pago;COL10;Destinação;CRE;O que foi/será realizado?;Pago em:;Observação;Ordem Bancária;Data de Pagamento;Link Fotos;Escola_Padrao
2024.0;EC 18 DO GAMA;Gama;11796.0;;Capital;30000.0;30000.0;30000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;EC 18 do Gama
2024.0;CEM INTEGRADO A EDUC PROFISSIONAL DO GAMA;Gama;11796.0;;Capital;60000.0;60000.0;60000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEM INTEGRADO A EDUC PROFISSIONAL DO GAMA
2024.0;CEM 02 DO GAMA;Gama;11796.0;;Capital;50000.0;50000.0;50000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEM 02 do Gama
2024.0;CEF 10 DO GAMA;Gama;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEF 10 do Gama
2024.0;CEE 01 DO GAMA;Gama;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEE 01 DO GAMA
2024.0;CEF 03 DO GAMA;Gama;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEF 03 DO GAMA
2024.0;CEF PONTE ALTA DO BAIXO;Gama;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEF PONTE ALTA DO BAIXO
2024.0;CEF PONTE ALTA NORTE;Gama;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEF PONTE ALTA NORTE
2024.0;CEI 01 DO GAMA;Gama;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEI 01 DO GAMA
2024.0;CIL DO GAMA;Gama;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CIL DO GAMA
2024.0;JI 02 DO GAMA;Gama;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;JI 02 DO GAMA
2024.0;JI 03 DO GAMA;Gama;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;JI 03 do Gama
2024.0;JI 04 DO GAMA;Gama;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;JI 04 DO GAMA
2024.0;JI 05 DO GAMA;Gama;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE GAMA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;JI 05 DO GAMA
2024.0;EC 10 DE SOBRADINHO;Sobradinho;11796.0;;Capital;25000.0;25000.0;25000.0;;CRE;CRE SOBRADINHO;;2025-06-01 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;EC 10 DE SOBRADINHO
2024.0;CEM 04 DE SOBRADINHO;Sobradinho;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE SOBRADINHO;;2025-06-01 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEM 04 DE SOBRADINHO
2024.0;CEM 404 DE SANTA MARIA;Santa Maria;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE SANTA MARIA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEM 404 DE SANTA MARIA
2024.0;CEM 417 DE SANTA MARIA;Santa Maria;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE SANTA MARIA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEM 417 DE SANTA MARIA
2024.0;EC 01 DO PORTO RICO;Santa Maria;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE SANTA MARIA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;EC 01 DO PORTO RICO
2024.0;CEF 418 DE SANTA MARIA;Santa Maria;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE SANTA MARIA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEF 418 de Santa Maria
2024.0;CEM 414 DE SAMAMBAIA;Samambaia;11796.0;;Capital;100000.0;100000.0;100000.0;;CRE;CRE SAMAMBAIA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEM 414 de Samambaia
2024.0;CED 619 DE SAMAMBAIA;Samambaia;11796.0;;Capital;50000.0;50000.0;50000.0;;CRE;CRE SAMAMBAIA;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CED 619 DE SAMAMBAIA
2024.0;CEF NOVA BETANIA;São Sebastião;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE SÃO SEBASTIÃO;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEF NOVA BETANIA
2024.0;CEF MIGUEL ARCANJO;São Sebastião;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE SÃO SEBASTIÃO;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEF MIGUEL ARCANJO
2024.0;CED SAO BARTOLOMEU;São Sebastião;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE SÃO SEBASTIÃO;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CED SAO BARTOLOMEU
2024.0;CED SAO FRANCISCO;São Sebastião;11796.0;;Capital;40000.0;40000.0;40000.0;;CRE;CRE SÃO SEBASTIÃO;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CED SAO FRANCISCO
2024.0;CED ZUMBI DOS PALMARES;São Sebastião;11796.0;;Capital;40000.0;40000.0;40000.0;;CRE;CRE SÃO SEBASTIÃO;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CED ZUMBI DOS PALMARES
2024.0;CEM 01 DE SAO SEBASTIAO;São Sebastião;11796.0;;Capital;20000.0;20000.0;20000.0;;CRE;CRE SÃO SEBASTIÃO;;2024-12-27 00:00:00;Portaria nº 1.733, de 19 de dezembro de 2024;;;;CEM 01 DE SAO SEBASTIAO
2025.0;CAIC BERNARDO SAYAO;Ceilândia;14781.0;Abril;Custeio;100000.0;100000.0;100000.0;;;;;;;2025OB38514;2025-05-20 00:00:00;;CAIC Bernardo Sayão
2025.0;CAIC PROF ANISIO TEIXEIRA;Ceilândia;13610.0;Fevereiro;Custeio;100000.0;100000.0;100000.0;;;;;;;2025OB23504;2025-03-25 00:00:00;;CAIC PROFESSOR ANÍSIO TEIXEIRA
2025.0;CED 01 DE BRASILIA;Plano Piloto;14781.0;Abril;Custeio;60000.0;60000.0;60000.0;;;;;;;2025OB38566;2025-05-20 00:00:00;;CED 01 de Brasília
2025.0;CED 01 DE BRASILIA;Plano Piloto;14782.0;Abril;Capital;100000.0;100000.0;100000.0;;;;;;;2025OB41412;2025-12-29 00:00:00;;CED 01 de Brasília
2025.0;CED 06 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;40000.0;40000.0;;;;;;;;;;;CED 06 DE CEILANDIA
2025.0;CED 06 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;25000.0;25000.0;;;;;;;;;;;CED 06 DE CEILANDIA
2025.0;CED 06 DO GAMA;Gama;13610.0;Fevereiro;Custeio;50000.0;30000.0;50000.0;;;;"-Realizou a troca de 31 fechaduras;
-Pagou serralheria para arrumar estrutura da tenda;
-Pagamento de gás.";;;2025OB23503;2025-03-25 00:00:00;;CED 06 do Gama
2025.0;CED 08 DO GAMA;Gama;13610.0;Fevereiro;Custeio;50000.0;30000.0;50000.0;;;;"-Compra de 7 quadros grandes de vidro; 
-Película nas portas e janela; 
- Quadro de avisos;
- 16 quadros pequenos de vidro.";;;2025OB23505;2025-03-25 00:00:00;;CED 08 DO GAMA
2025.0;CED 14 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;25000.0;30000.0;;;;;;;2025OB89115;2025-04-12 00:00:00;;CED 14 DE CEILANDIA
2025.0;CED 15 DE CEILANDIA;Ceilândia;14782.0;Abril;Capital;50000.0;40000.0;50000.0;;;;;;;2025OB38517;2025-05-20 00:00:00;;CED 15 DE CEILANDIA
2025.0;CED 16 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;;;;;;;;;;;CED 16 DE CEILANDIA
2025.0;CED 16 DE CEILANDIA;Ceilândia;13610.0;Fevereiro;Custeio;60000.0;30000.0;60000.0;;;;;;;2025OB23237;2025-03-24 00:00:00;;CED 16 DE CEILANDIA
2025.0;CED 16 DE CEILANDIA;Ceilândia;16492.0;Julho;Capital;30000.0;30000.0;30000.0;;;;;;;2025OB93611;2025-12-22 00:00:00;;CED 16 DE CEILANDIA
2025.0;CED 310 DE SANTA MARIA;Santa Maria;16492.0;Julho;Capital;50000.0;50000.0;50000.0;;;;;;;00080-00331872/2025-95;;;CED 310 DE SANTA MARIA
2025.0;CED DARCY RIBEIRO;Paranoá;16743.0;Agosto;Custeio;50000.0;50000.0;;;;;;;;2025OB89107;2025-04-12 00:00:00;;CED Darcy Ribeiro
2025.0;CED DONA AMERICA GUIMARAES;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB23513;2025-03-25 00:00:00;;CED DONA AMERICA GUIMARAES
2025.0;CED ENGENHO DAS LAJES;Gama;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;Vai utilizar o recurso em janeiro de 2025.;;;2025OB23376;2025-03-25 00:00:00;;CED ENGENHO DAS LAJES
2025.0;CED PAD;Paranoá;14781.0;Abril;Custeio;20000.0;20000.0;20000.0;;;;;;;2025OB39046;2025-05-22 00:00:00;;CED PAD
2025.0;CED POMPILIO MARQUES DE SOUZA;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;Finalização das obras do refeitório e das salas do EMTI;;;2025OB23377;2025-03-25 00:00:00;;CED POMPÍLIO MARQUES DE SOUZA
2025.0;CED SAO FRANCISCO;São Sebastião;16743.0;Agosto;Custeio;50000.0;50000.0;;;;;;;;;;;CED SAO FRANCISCO
2025.0;CED STELLA DOS CHERUBINS GUIMARAES TROIS;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB23379;2025-03-25 00:00:00;;CED Stella dos Cherubins Guimarães Trois
2025.0;CED TAQUARA;Planaltina;16743.0;Agosto;Custeio;50000.0;50000.0;;;;;;;;2025OB89344;2025-04-12 00:00:00;;CED TAQUARA
2025.0;CED VALE DO AMANHECER;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;Projeto pedagógico;;;2025OB23378;2025-03-25 00:00:00;;CED VALE DO AMANHECER
2025.0;CEE 01 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;25000.0;25000.0;25000.0;;;;;;;2026OB04676;2026-01-19 00:00:00;;CEE 01 DE CEILANDIA
2025.0;CEE 01 DE PLANALTINA;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB23370;2025-03-25 00:00:00;;CEE 01 DE PLANALTINA
2025.0;CEE 02 DE CEILANDIA;Ceilândia;14781.0;Abril;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB42337;2025-02-06 00:00:00;;CEE 02 DE CEILANDIA
2025.0;CEE 02 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;25000.0;25000.0;25000.0;;;;;;;2025OB87712;2025-01-12 00:00:00;;CEE 02 DE CEILANDIA
2025.0;CEF 01 DO GAMA;Gama;14781.0;Abril;Custeio;60000.0;60000.0;60000.0;;;;Compra de kits de robótica;;;2025OB38800;2025-05-21 00:00:00;;CEF 01 do Gama
2025.0;CEF 01 DO VARJAO;Varjão;17250.0;Setembro;Custeio;25000.0;25000.0;25000.0;;;;"Projeto contemplado no Edital Hip Hop nas Escolas:
- Consciência em Movimento - Hip Hop, Basquete e Arte no CEF 01.";;;2026OB04677;2026-01-19 00:00:00;;CEF 01 DO VARJAO
2025.0;CEF 02 DO ARAPOANGA;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;Reparo dos murais em cerâmica da unidade escolar.;;;2025OB23390;2025-03-25 00:00:00;;CEF 02 do Arapoanga
2025;CEF 03 DE PLANALTINA;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;Manutenção e reforma da sala de podcast;;;2025OB23518;2025-03-25 00:00:00;;CEF 03 de Planaltina
2025.0;CEF 03 DO GAMA;Gama;16743.0;Agosto;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB87455;2025-01-12 00:00:00;;CEF 03 DO GAMA
2025.0;CEF 04 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB95558;2025-12-29 00:00:00;;CEF 04 DE CEILANDIA
2025.0;CEF 04 DO GAMA;Gama;14782.0;Abril;Capital;40000.0;40000.0;40000.0;;;;;;;2025OB38667;2025-05-21 00:00:00;;CEF 04 DO GAMA
2025.0;CEF 05 DO GAMA;Gama;14782.0;Abril;Capital;40000.0;40000.0;40000.0;;;;;;;2025OB38813;2025-05-21 00:00:00;;CEF 05 DO GAMA
2025.0;CEF 08 DO GAMA;Gama;14782.0;Abril;Capital;40000.0;40000.0;40000.0;;;;;;;2025OB38540;2025-05-20 00:00:00;;CEF 08 DO GAMA
2025.0;CEF 10 DO GAMA;Gama;16492.0;Julho;Capital;45000.0;45000.0;45000.0;;;;Previsão: Compra de equipamento audiovisual e tantantan;;;2025OB91719;2025-12-16 00:00:00;;CEF 10 do Gama
2025.0;CEF 14 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;20000.0;20000.0;20000.0;;;;;;;2025OB87453;2025-01-12 00:00:00;;CEF 14 DE CEILANDIA
2025.0;CEF 14 DE CEILANDIA;Ceilândia;16492.0;Julho;Capital;10000.0;10000.0;10000.0;;;;;;;2025OB91298;2025-12-15 00:00:00;;CEF 14 DE CEILANDIA
2025.0;CEF 15 DO GAMA;Gama;16492.0;Julho;Capital;60000.0;60000.0;60000.0;;;;;;;2025OB93575;2025-12-22 00:00:00;;CEF 15 do Gama
2025.0;CEF 18 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;20000.0;20000.0;20000.0;;;;;;;2025OB87446;2025-01-12 00:00:00;;CEF 18 DE CEILANDIA
2025.0;CEF 18 DE CEILANDIA;Ceilândia;16492.0;Julho;Capital;20000.0;20000.0;20000.0;;;;;;;2025OB90742;2025-10-12 00:00:00;;CEF 18 DE CEILANDIA
2025.0;CEF 19 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;20000.0;20000.0;20000.0;;;;;;;2025OB87458;2025-01-12 00:00:00;;CEF 19 de Ceilândia
2025.0;CEF 19 DE CEILANDIA;Ceilândia;16492.0;Julho;Capital;20000.0;20000.0;20000.0;;;;;;;2025OB91305;2025-12-15 00:00:00;;CEF 19 de Ceilândia
2025.0;CEF 25 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;;;;;;;;;;;CEF 25 DE CEILANDIA
2025.0;CEF 25 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;25000.0;25000.0;;;;;;;;;;;CEF 25 DE CEILANDIA
2025.0;CEF 26 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB87717;2025-01-12 00:00:00;;CEF 26 DE CEILANDIA
2025.0;CEF 27 DE CEILANDIA;Ceilândia;13610.0;Fevereiro;Custeio;40000.0;40000.0;40000.0;;;;;;;2025OB23515;2025-03-25 00:00:00;;CEF 27 de Ceilândia
2025.0;CEF 28 DE CEILANDIA;Ceilândia;14782.0;Abril;Capital;30000.0;30000.0;30000.0;;;;;;;2025OB38530;2025-05-20 00:00:00;;CEF 28 DE CEILANDIA
2025.0;CEF 28 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;20000.0;20000.0;20000.0;;;;;;;2025OB87452;2025-01-12 00:00:00;;CEF 28 DE CEILANDIA
2025.0;CEF 31 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;40000.0;40000.0;;;;;;;;;;;CEF 31 de Ceilândia
2025.0;CEF 32 DE CEILANDIA;Ceilândia;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB23369;2025-03-25 00:00:00;;CEF 32 DE CEILANDIA
2025.0;CEF 33 DE CEILANDIA;Ceilândia;16809.0;Agosto;Capital;30000.0;30000.0;30000.0;;;;;;;2025OB93574;2025-12-22 00:00:00;;CEF 33 de Ceilândia
2025.0;CEF 34 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB87719;2025-01-12 00:00:00;;CEF 34 DE CEILANDIA
2025.0;CEF 34 DE CEILANDIA;Ceilândia;16492.0;Julho;Capital;10000.0;10000.0;10000.0;;;;;;;2025OB91314;2025-12-15 00:00:00;;CEF 34 DE CEILANDIA
2025.0;CEF 35 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB90940;2025-11-12 00:00:00;;CEF 35 DE CEILANDIA
2025.0;CEF 403 DE SANTA MARIA;Santa Maria;16491.0;Julho;Custeio;15000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CEF 403 de Santa Maria
2025.0;CEF 418 DE SANTA MARIA;Santa Maria;16492.0;Julho;Capital;60000.0;60000.0;60000.0;;;;;;;2025OB91706;2025-12-16 00:00:00;;CEF 418 de Santa Maria
2025.0;CEF BOA ESPERANCA;Ceilândia;14781.0;Abril;Custeio;40000.0;40000.0;40000.0;;;;;;;2025OB38523;2025-05-20 00:00:00;;CEF BOA ESPERANCA
2025.0;CEF CERAMICA SAO PAULO;São Sebastião;16492.0;Julho;Capital;40000.0;40000.0;40000.0;;;;;;;2025OB91629;2025-12-15 00:00:00;;CEF CERAMICA SAO PAULO
2025.0;CEF CERAMICAS REUNIDAS DOM BOSCO;Planaltina;13610.0;Fevereiro;Custeio;40000.0;40000.0;40000.0;;;;;;;2025OB23367;2025-03-25 00:00:00;;CEF CERAMICAS REUNIDAS DOM BOSCO
2025.0;CEF DO BOSQUE;São Sebastião;16492.0;Julho;Capital;40000.0;40000.0;40000.0;;;;;;;2025OB90925;2025-11-12 00:00:00;;CEF DO BOSQUE
2025.0;CEF JATAI;São Sebastião;16492.0;Julho;Capital;40000.0;40000.0;40000.0;;;;;;;2025OB90924;2025-11-12 00:00:00;;CEF JATAI
2025.0;CEF NOSSA SENHORA FATIMA;Planaltina;16491.0;Julho;Custeio;50000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CEF NOSSA SENHORA DE FÁTIMA
2025.0;CEF NOVA BETANIA;São Sebastião;16492.0;Julho;Capital;80000.0;80000.0;80000.0;;;;;;;2025OB91632;2025-12-15 00:00:00;;CEF NOVA BETANIA
2025.0;CEF PAB;Gama;14781.0;Abril;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB38528;2025-05-20 00:00:00;;CEF PAB
2025.0;CEF POLIVALENTE;Plano Piloto;16491.0;Julho;Custeio;10000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CEF Polivalente
2025.0;CEF POLIVALENTE;Plano Piloto;16492.0;Julho;Capital;30000.0;30000.0;30000.0;;;;;;;2025OB95553;2025-12-29 00:00:00;;CEF Polivalente
2025.0;CEF SAO JOSE;Planaltina;16492.0;Julho;Capital;50000.0;50000.0;50000.0;;;;;;;2025OB91315;2025-12-15 00:00:00;;CEF SAO JOSE
2025.0;CEF TAMANDUA;Gama;14781.0;Abril;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB38810;2025-05-21 00:00:00;;CEF TAMANDUÁ
2025.0;CEF TAMANDUA;Gama;14782.0;Abril;Capital;40000.0;40000.0;40000.0;;;;;;;2025OB38810;2025-05-21 00:00:00;;CEF TAMANDUÁ
2025.0;CEF TAMANDUA;Gama;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;Manutenção na quadra poliesportia;;;2025OB23364;2025-03-25 00:00:00;;CEF TAMANDUÁ
2025.0;CEI 01 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;40000.0;40000.0;40000.0;;;;;;;2025OB89509;2025-05-12 00:00:00;;CEI 01 DE CEILANDIA
2025.0;CEI 01 DE PLANALTINA;Planaltina;16491.0;Julho;Custeio;30000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CEI 01 DE PLANALTINA
2025.0;CEI 02 DE PLANALTINA;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;10 Computadores completos, 3 notebooks e 10 Nobreaks;;;2025OB23365;2025-03-25 00:00:00;;CEI 02 de Planaltina
2025.0;CEI 04 DE SOBRADINHO;Sobradinho;16492.0;Julho;Capital;40000.0;40000.0;40000.0;;;;;;;2025OB90956;2025-11-12 00:00:00;;CEI 04 DE SOBRADINHO
2025.0;CEI BURITIZINHO;Samambaia;14782.0;Abril;Capital;15000.0;15000.0;15000.0;;;;;;;2025OB38791;2025-05-21 00:00:00;;CEI BURITIZINHO
2025.0;CEI GIRASSOL;Planaltina;16491.0;Julho;Custeio;30000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CEI GIRASSOL
2025.0;CEJAEP DE BRASILIA;Plano Piloto;14782.0;Abril;Capital;80000.0;80000.0;80000.0;;;;;;;2025OB38793;2025-05-21 00:00:00;;CEJAEP DE BRASILIA
2025.0;CEM 01 DE PLANALTINA;Planaltina;16491.0;Julho;Custeio;40000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CEM 01 DE PLANALTINA
2025.0;CEM 01 DO GAMA;Gama;13610.0;Fevereiro;Custeio;50000.0;50000.0;;;;;Manutenção do Miniauditório (vai utilizar o recurso em 2026);;;;;;CEM 01 do Gama
2025.0;CEM 01 DO GAMA;Gama;13610.0;Fevereiro;Custeio;50000.0;50000.0;;;;;Manutenção do Miniauditório;;;;;;CEM 01 do Gama
2025.0;CEM 02 DE CEILANDIA;Ceilândia;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB23375;2025-03-25 00:00:00;;CEM 02 de Ceilândia
2025.0;CEM 02 DE PLANALTINA;Planaltina;16491.0;Julho;Custeio;50000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CEM 02 DE PLANALTINA
2025.0;CEM 02 DO GAMA;Gama;14781.0;Abril;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB38797;2025-05-21 00:00:00;;CEM 02 do Gama
2025.0;CEM 02 DO GAMA;Gama;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;Criação de uma quadra de área (vai utilizar o recurso em 2026);;;2025OB23238;2025-03-24 00:00:00;;CEM 02 do Gama
2025.0;CEM 02 DO GAMA;Gama;16492.0;Julho;Capital;50000.0;50000.0;;;;;;;;;;;CEM 02 do Gama
2025.0;CEM 03 DE CEILANDIA;Ceilândia;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB23374;2025-03-25 00:00:00;;CEM 03 DE CEILANDIA
2025.0;CEM 04 DE SOBRADINHO;Sobradinho;16809.0;Agosto;Capital;30000.0;30000.0;30000.0;;;;;;;2025OB86804;2025-11-27 00:00:00;;CEM 04 DE SOBRADINHO
2025.0;CEM 09 DE CEILANDIA;Ceilândia;13610.0;Fevereiro;Custeio;80000.0;80000.0;80000.0;;;;;;;2025OB23625;2025-03-25 00:00:00;;CEM 09 de Ceilândia
2025.0;CEM 10 DE CEILANDIA;Ceilândia;14781.0;Abril;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB38658;2025-05-21 00:00:00;;CEM 10 DE CEILANDIA
2025.0;CEM 10 DE CEILANDIA;Ceilândia;14782.0;Abril;Capital;50000.0;50000.0;50000.0;;;;;;;2025OB38621;2025-05-21 00:00:00;;CEM 10 DE CEILANDIA
2025.0;CEM 111 DO RECANTO DAS EMAS;Recanto das Emas;14781.0;Abril;Custeio;50000.0;50000.0;50000.0;;;;;;;;;;CEM 111 DO RECANTO DAS EMAS
2025.0;CEM 12 DE CEILANDIA;Ceilândia;13610.0;Fevereiro;Custeio;80000.0;80000.0;80000.0;;;;;;;2025OB23236;2025-03-24 00:00:00;;CEM 12 de Ceilândia
2025.0;CEM 404 DE SANTA MARIA;Santa Maria;16492.0;Julho;Capital;50000.0;50000.0;50000.0;;;;;;;2025OB93566;2025-12-22 00:00:00;;CEM 404 DE SANTA MARIA
2025.0;CEM AVE BRANCA;Taguatinga;16743.0;Agosto;Custeio;50000.0;50000.0;;;;;;;;2025OB88469;2025-03-12 00:00:00;;CEM AVE BRANCA
2025.0;CEM EIT;Taguatinga;16743.0;Agosto;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB86824;2025-11-27 00:00:00;;CEM EIT
2025.0;CEM INTEGRADO A EDUC PROFISSIONAL DO GAMA;Gama;16743.0;Agosto;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB87457;2025-01-12 00:00:00;;CEM INTEGRADO A EDUC PROFISSIONAL DO GAMA
2025.0;CEM INTEGRADO A EDUC PROFISSIONAL DO GAMA;Gama;16492.0;Julho;Capital;50000.0;50000.0;50000.0;;;;;;;2025OB91708;2025-12-16 00:00:00;;CEM INTEGRADO A EDUC PROFISSIONAL DO GAMA
2025.0;CEM TN;Taguatinga;16492.0;Julho;Capital;70000.0;70000.0;70000.0;;;;;;;2025OB91317;2025-12-15 00:00:00;;CEM Taguatinga Norte
2025.0;CEM URSO BRANCO;Núcleo Bandeirante;14781.0;Abril;Custeio;50000.0;50000.0;50000.0;;;;;;;00080-00129397/2025-99;;;CEM URSO BRANCO
2025.0;CIL DE PLANALTINA;Planaltina;16809.0;Agosto;Capital;10000.0;10000.0;;;;;;;;;;;CIL DE PLANALTINA
2025.0;CRE BRAZLANDIA;Brazlândia;17250.0;Setembro;Custeio;25000.0;25000.0;25000.0;;;;"Projeto contemplado pelo Edital Hip Hop nas Escolas:
Circuito Fábrica Doim
CEM 01";;;;;;CRE BRAZLANDIA
